energy,hour,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear
1798.8075,1,0,2,6,2016,158,6,23
1764.1637999999998,2,0,2,6,2016,158,6,23
1744.4942999999998,3,0,2,6,2016,158,6,23
1739.2913999999998,4,0,2,6,2016,158,6,23
1754.7732,5,0,2,6,2016,158,6,23
1771.1432999999995,6,0,2,6,2016,158,6,23
1822.9185,7,0,2,6,2016,158,6,23
1884.9726,8,0,2,6,2016,158,6,23
1946.1384,9,0,2,6,2016,158,6,23
1964.6658,10,0,2,6,2016,158,6,23
1964.9196,11,0,2,6,2016,158,6,23
1958.4477,12,0,2,6,2016,158,6,23
1951.8489,13,0,2,6,2016,158,6,23
1945.7577,14,0,2,6,2016,158,6,23
1944.4887,15,0,2,6,2016,158,6,23
1958.3208,16,0,2,6,2016,158,6,23
1998.8019,17,0,2,6,2016,158,6,23
2107.1745,18,0,2,6,2016,158,6,23
2162.6298,19,0,2,6,2016,158,6,23
2171.3909856267396,20,0,2,6,2016,158,6,23
2144.8638,21,0,2,6,2016,158,6,23
2077.6068,22,0,2,6,2016,158,6,23
2005.02,23,0,2,6,2016,158,6,23
1928.3724,0,1,2,6,2016,159,7,23
1878.7545,1,1,2,6,2016,159,7,23
1858.4505,2,1,2,6,2016,159,7,23
1846.2681,3,1,2,6,2016,159,7,23
1865.6838,4,1,2,6,2016,159,7,23
1913.9058,5,1,2,6,2016,159,7,23
2043.4707,6,1,2,6,2016,159,7,23
2249.1756,7,1,2,6,2016,159,7,23
2382.8013,8,1,2,6,2016,159,7,23
2369.3499,9,1,2,6,2016,159,7,23
2332.2951,10,1,2,6,2016,159,7,23
2288.1339,11,1,2,6,2016,159,7,23
2227.2219,12,1,2,6,2016,159,7,23
2180.142,13,1,2,6,2016,159,7,23
2127.9861,14,1,2,6,2016,159,7,23
2077.9875,15,1,2,6,2016,159,7,23
2056.1607,16,1,2,6,2016,159,7,23
2078.2413,17,1,2,6,2016,159,7,23
2238.2622,18,1,2,6,2016,159,7,23
2350.6956,19,1,2,6,2016,159,7,23
2382.2937,20,1,2,6,2016,159,7,23
2373.5376,21,1,2,6,2016,159,7,23
2321.3817,22,1,2,6,2016,159,7,23
2229.3792,23,1,2,6,2016,159,7,23
2136.7422,0,2,2,6,2016,160,8,23
2075.4495,1,2,2,6,2016,160,8,23
2046.897,2,2,2,6,2016,160,8,23
2050.704,3,2,2,6,2016,160,8,23
2060.856,4,2,2,6,2016,160,8,23
2108.3166,5,2,2,6,2016,160,8,23
2225.0646,6,2,2,6,2016,160,8,23
2419.983,7,2,2,6,2016,160,8,23
2530.1322,8,2,2,6,2016,160,8,23
2469.6009,9,2,2,6,2016,160,8,23
2413.5111,10,2,2,6,2016,160,8,23
2323.1583,11,2,2,6,2016,160,8,23
2234.5821,12,2,2,6,2016,160,8,23
2157.4269,13,2,2,6,2016,160,8,23
2098.1646,14,2,2,6,2016,160,8,23
2052.9882,15,2,2,6,2016,160,8,23
2009.4615,16,2,2,6,2016,160,8,23
2036.2374,17,2,2,6,2016,160,8,23
2172.6548999999995,18,2,2,6,2016,160,8,23
2274.8094,19,2,2,6,2016,160,8,23
2296.1286,20,2,2,6,2016,160,8,23
2289.9105,21,2,2,6,2016,160,8,23
2230.0304173457075,22,2,2,6,2016,160,8,23
2120.8797,23,2,2,6,2016,160,8,23
2016.6948,0,3,2,6,2016,161,9,23
1951.674757272347,1,3,2,6,2016,161,9,23
1916.4438,2,3,2,6,2016,161,9,23
1899.3123,3,3,2,6,2016,161,9,23
1904.9971959631914,4,3,2,6,2016,161,9,23
1921.6467,5,3,2,6,2016,161,9,23
2003.1165,6,3,2,6,2016,161,9,23
2194.3548,7,3,2,6,2016,161,9,23
2291.3064,8,3,2,6,2016,161,9,23
2237.5008,9,3,2,6,2016,161,9,23
2179.8882,10,3,2,6,2016,161,9,23
2155.3965,11,3,2,6,2016,161,9,23
2117.7072,12,3,2,6,2016,161,9,23
2082.1752,13,3,2,6,2016,161,9,23
2044.7397,14,3,2,6,2016,161,9,23
1999.1826,15,3,2,6,2016,161,9,23
1966.1886,16,3,2,6,2016,161,9,23
1967.8383,17,3,2,6,2016,161,9,23
2093.7231,18,3,2,6,2016,161,9,23
2175.9543,19,3,2,6,2016,161,9,23
2169.3555,20,3,2,6,2016,161,9,23
2159.3304,21,3,2,6,2016,161,9,23
2099.4336,22,3,2,6,2016,161,9,23
1998.675,23,3,2,6,2016,161,9,23
1887.6375,0,4,2,6,2016,162,10,23
1819.3653,1,4,2,6,2016,162,10,23
1789.6707,2,4,2,6,2016,162,10,23
1789.2899999999995,3,4,2,6,2016,162,10,23
1804.518,4,4,2,6,2016,162,10,23
1847.0295,5,4,2,6,2016,162,10,23
1981.9189160293222,6,4,2,6,2016,162,10,23
2177.9846999999995,7,4,2,6,2016,162,10,23
2293.9713,8,4,2,6,2016,162,10,23
2271.3831,9,4,2,6,2016,162,10,23
2250.4446,10,4,2,6,2016,162,10,23
2218.9734,11,4,2,6,2016,162,10,23
2177.4771,12,4,2,6,2016,162,10,23
2140.5492,13,4,2,6,2016,162,10,23
2127.3516,14,4,2,6,2016,162,10,23
2087.3781,15,4,2,6,2016,162,10,23
2062.7595,16,4,2,6,2016,162,10,23
2074.9419,17,4,2,6,2016,162,10,23
2170.4976,18,4,2,6,2016,162,10,23
2237.6276999999995,19,4,2,6,2016,162,10,23
2215.0395,20,4,2,6,2016,162,10,23
2185.9794,21,4,2,6,2016,162,10,23
2118.5955,22,4,2,6,2016,162,10,23
2005.4007,23,4,2,6,2016,162,10,23
1891.3176,0,5,2,6,2016,163,11,23
1798.8075,1,5,2,6,2016,163,11,23
1761.6257999999998,2,5,2,6,2016,163,11,23
1725.2054999999998,3,5,2,6,2016,163,11,23
1730.5352999999998,4,5,2,6,2016,163,11,23
1753.1234999999997,5,5,2,6,2016,163,11,23
1850.5827,6,5,2,6,2016,163,11,23
2004.7662,7,5,2,6,2016,163,11,23
2124.0522,8,5,2,6,2016,163,11,23
2105.5248,9,5,2,6,2016,163,11,23
2073.6729,10,5,2,6,2016,163,11,23
2077.0992,11,5,2,6,2016,163,11,23
2042.4555,12,5,2,6,2016,163,11,23
2010.2229,13,5,2,6,2016,163,11,23
1998.675,14,5,2,6,2016,163,11,23
1951.722,15,5,2,6,2016,163,11,23
1911.4947,16,5,2,6,2016,163,11,23
1893.9825,17,5,2,6,2016,163,11,23
1956.798,18,5,2,6,2016,163,11,23
2000.0709,19,5,2,6,2016,163,11,23
1970.2494,20,5,2,6,2016,163,11,23
1935.225,21,5,2,6,2016,163,11,23
1884.9726,22,5,2,6,2016,163,11,23
1799.3150999999998,23,5,2,6,2016,163,11,23
1703.8863,0,6,2,6,2016,164,12,23
1628.2538999999997,1,6,2,6,2016,164,12,23
1574.7020999999995,2,6,2,6,2016,164,12,23
1542.0678992153885,3,6,2,6,2016,164,12,23
1539.0431999999998,4,6,2,6,2016,164,12,23
1554.525,5,6,2,6,2016,164,12,23
1577.7477,6,6,2,6,2016,164,12,23
1639.0404,7,6,2,6,2016,164,12,23
1701.9827999999998,8,6,2,6,2016,164,12,23
1752.1083,9,6,2,6,2016,164,12,23
1775.0771999999995,10,6,2,6,2016,164,12,23
1788.7823999999998,11,6,2,6,2016,164,12,23
1758.1994999999995,12,6,2,6,2016,164,12,23
1738.1492999999998,13,6,2,6,2016,164,12,23
1696.5260999999998,14,6,2,6,2016,164,12,23
1661.2478999999998,15,6,2,6,2016,164,12,23
1647.7964999999997,16,6,2,6,2016,164,12,23
1675.3338,17,6,2,6,2016,164,12,23
1765.8134999999995,18,6,2,6,2016,164,12,23
1806.6753,19,6,2,6,2016,164,12,23
1782.0567,20,6,2,6,2016,164,12,23
1758.4533,21,6,2,6,2016,164,12,23
1703.5055999999995,22,6,2,6,2016,164,12,23
1633.9643999999998,23,6,2,6,2016,164,12,23
1545.6419999999998,0,0,2,6,2016,165,13,24
1476.1008,1,0,2,6,2016,165,13,24
1434.3506999999995,2,0,2,6,2016,165,13,24
1405.1636999999998,3,0,2,6,2016,165,13,24
1397.4227999999998,4,0,2,6,2016,165,13,24
1396.9152,5,0,2,6,2016,165,13,24
1420.0109999999995,6,0,2,6,2016,165,13,24
1456.812,7,0,2,6,2016,165,13,24
1534.8555,8,0,2,6,2016,165,13,24
1598.8130999999998,9,0,2,6,2016,165,13,24
1638.1520999999998,10,0,2,6,2016,165,13,24
1632.3147,11,0,2,6,2016,165,13,24
1650.5883,12,0,2,6,2016,165,13,24
1679.3946,13,0,2,6,2016,165,13,24
1680.0290999999995,14,0,2,6,2016,165,13,24
1679.0138999999997,15,0,2,6,2016,165,13,24
1684.4706,16,0,2,6,2016,165,13,24
1715.3072999999995,17,0,2,6,2016,165,13,24
1825.2027,18,0,2,6,2016,165,13,24
1875.2013,19,0,2,6,2016,165,13,24
1863.6534,20,0,2,6,2016,165,13,24
1845.6336,21,0,2,6,2016,165,13,24
1789.7976,22,0,2,6,2016,165,13,24
1698.6834,23,0,2,6,2016,165,13,24
1629.0152999999998,0,1,2,6,2016,166,14,24
1586.3768999999998,1,1,2,6,2016,166,14,24
1572.4179,2,1,2,6,2016,166,14,24
1567.4688,3,1,2,6,2016,166,14,24
1581.6816,4,1,2,6,2016,166,14,24
1643.4818999999998,5,1,2,6,2016,166,14,24
1764.1637999999998,6,1,2,6,2016,166,14,24
1966.3155,7,1,2,6,2016,166,14,24
2116.4382,8,1,2,6,2016,166,14,24
2129.6358,9,1,2,6,2016,166,14,24
2154.5082,10,1,2,6,2016,166,14,24
2163.7719,11,1,2,6,2016,166,14,24
2179.6344,12,1,2,6,2016,166,14,24
2169.6093,13,1,2,6,2016,166,14,24
2143.0872,14,1,2,6,2016,166,14,24
2137.8843,15,1,2,6,2016,166,14,24
2132.6814,16,1,2,6,2016,166,14,24
2162.2490999999995,17,1,2,6,2016,166,14,24
2261.8656,18,1,2,6,2016,166,14,24
2321.7624,19,1,2,6,2016,166,14,24
2320.6446454441557,20,1,2,6,2016,166,14,24
2281.1544,21,1,2,6,2016,166,14,24
2209.8366,22,1,2,6,2016,166,14,24
2105.5248,23,1,2,6,2016,166,14,24
1986.3657,0,2,2,6,2016,167,15,24
1914.921,1,2,2,6,2016,167,15,24
1877.9931,2,2,2,6,2016,167,15,24
1868.4756,3,2,2,6,2016,167,15,24
1875.2013,4,2,2,6,2016,167,15,24
1904.5152,5,2,2,6,2016,167,15,24
2014.4106,6,2,2,6,2016,167,15,24
2220.3693,7,2,2,6,2016,167,15,24
2335.528552695655,8,2,2,6,2016,167,15,24
2325.4425,9,2,2,6,2016,167,15,24
2306.1537,10,2,2,6,2016,167,15,24
2309.4531,11,2,2,6,2016,167,15,24
2285.8497,12,2,2,6,2016,167,15,24
2271.3831,13,2,2,6,2016,167,15,24
2243.7189,14,2,2,6,2016,167,15,24
2224.8108,15,2,2,6,2016,167,15,24
2220.1155,16,2,2,6,2016,167,15,24
2243.3382,17,2,2,6,2016,167,15,24
2328.2343,18,2,2,6,2016,167,15,24
2382.1667999999995,19,2,2,6,2016,167,15,24
2371.8952398795486,20,2,2,6,2016,167,15,24
2338.3863,21,2,2,6,2016,167,15,24
2273.7942,22,2,2,6,2016,167,15,24
2147.7825,23,2,2,6,2016,167,15,24
2041.5672,0,3,2,6,2016,168,16,24
1960.605,1,3,2,6,2016,168,16,24
1926.342,2,3,2,6,2016,168,16,24
1910.2257,3,3,2,6,2016,168,16,24
1890.5562,4,3,2,6,2016,168,16,24
1921.9005,5,3,2,6,2016,168,16,24
2017.3293,6,3,2,6,2016,168,16,24
2195.7507,7,3,2,6,2016,168,16,24
2297.5244999999995,8,3,2,6,2016,168,16,24
2284.0731,9,3,2,6,2016,168,16,24
2270.8755,10,3,2,6,2016,168,16,24
2282.931,11,3,2,6,2016,168,16,24
2263.3884,12,3,2,6,2016,168,16,24
2244.2265,13,3,2,6,2016,168,16,24
2228.6177999999995,14,3,2,6,2016,168,16,24
2197.5273,15,3,2,6,2016,168,16,24
2173.797,16,3,2,6,2016,168,16,24
2211.9939,17,3,2,6,2016,168,16,24
2293.4637,18,3,2,6,2016,168,16,24
2339.5284,19,3,2,6,2016,168,16,24
2324.6811,20,3,2,6,2016,168,16,24
2298.9203999999995,21,3,2,6,2016,168,16,24
2220.3693,22,3,2,6,2016,168,16,24
2114.2809,23,3,2,6,2016,168,16,24
1991.3148,0,4,2,6,2016,169,17,24
1914.6672,1,4,2,6,2016,169,17,24
1842.7149,2,4,2,6,2016,169,17,24
1833.4512,3,4,2,6,2016,169,17,24
1825.8372,4,4,2,6,2016,169,17,24
1866.699,5,4,2,6,2016,169,17,24
1969.9956,6,4,2,6,2016,169,17,24
2170.8783,7,4,2,6,2016,169,17,24
2283.8193,8,4,2,6,2016,169,17,24
2275.4439,9,4,2,6,2016,169,17,24
2264.4036,10,4,2,6,2016,169,17,24
2265.6726,11,4,2,6,2016,169,17,24
2260.589983398083,12,4,2,6,2016,169,17,24
2259.3276,13,4,2,6,2016,169,17,24
2255.5206,14,4,2,6,2016,169,17,24
2237.3739,15,4,2,6,2016,169,17,24
2243.3382,16,4,2,6,2016,169,17,24
2258.5662,17,4,2,6,2016,169,17,24
2309.7069,18,4,2,6,2016,169,17,24
2349.6804,19,4,2,6,2016,169,17,24
2319.2244,20,4,2,6,2016,169,17,24
2290.4181,21,4,2,6,2016,169,17,24
2252.8557,22,4,2,6,2016,169,17,24
2155.5234,23,4,2,6,2016,169,17,24
2066.4396,0,5,2,6,2016,170,18,24
2000.7054,1,5,2,6,2016,170,18,24
1979.0055,2,5,2,6,2016,170,18,24
1974.4371,3,5,2,6,2016,170,18,24
1983.9546,4,5,2,6,2016,170,18,24
2019.1059,5,5,2,6,2016,170,18,24
2118.5955,6,5,2,6,2016,170,18,24
2284.9614,7,5,2,6,2016,170,18,24
2396.1258,8,5,2,6,2016,170,18,24
2393.9684999999995,9,5,2,6,2016,170,18,24
2359.8324,10,5,2,6,2016,170,18,24
2320.6203,11,5,2,6,2016,170,18,24
2251.7136,12,5,2,6,2016,170,18,24
2202.3495,13,5,2,6,2016,170,18,24
2148.1632,14,5,2,6,2016,170,18,24
2114.7885,15,5,2,6,2016,170,18,24
2076.3378,16,5,2,6,2016,170,18,24
2091.6927,17,5,2,6,2016,170,18,24
2191.8168,18,5,2,6,2016,170,18,24
2294.6058,19,5,2,6,2016,170,18,24
2286.6111,20,5,2,6,2016,170,18,24
2279.6316,21,5,2,6,2016,170,18,24
2239.0235999999995,22,5,2,6,2016,170,18,24
2161.7415,23,5,2,6,2016,170,18,24
2055.9069,0,6,2,6,2016,171,19,24
1985.2236,1,6,2,6,2016,171,19,24
1944.2349,2,6,2,6,2016,171,19,24
1932.1794,3,6,2,6,2016,171,19,24
1932.5601,4,6,2,6,2016,171,19,24
1941.8238,5,6,2,6,2016,171,19,24
1985.3505,6,6,2,6,2016,171,19,24
2040.8058,7,6,2,6,2016,171,19,24
2113.5195,8,6,2,6,2016,171,19,24
2136.7422,9,6,2,6,2016,171,19,24
2114.4078,10,6,2,6,2016,171,19,24
2061.2367,11,6,2,6,2016,171,19,24
1993.9797,12,6,2,6,2016,171,19,24
1932.4332,13,6,2,6,2016,171,19,24
1849.5675,14,6,2,6,2016,171,19,24
1802.9952,15,6,2,6,2016,171,19,24
1770.3819,16,6,2,6,2016,171,19,24
1801.7262,17,6,2,6,2016,171,19,24
1901.0889,18,6,2,6,2016,171,19,24
1994.3604,19,6,2,6,2016,171,19,24
2005.1469,20,6,2,6,2016,171,19,24
1995.8832,21,6,2,6,2016,171,19,24
1958.5746,22,6,2,6,2016,171,19,24
1895.5053,23,6,2,6,2016,171,19,24
1821.7764,0,0,2,6,2016,172,20,25
1762.0064999999995,1,0,2,6,2016,172,20,25
1734.5960999999998,2,0,2,6,2016,172,20,25
1720.6370999999997,3,0,2,6,2016,172,20,25
1725.2054999999998,4,0,2,6,2016,172,20,25
1734.4691999999998,5,0,2,6,2016,172,20,25
1774.9502999999995,6,0,2,6,2016,172,20,25
1817.8425,7,0,2,6,2016,172,20,25
1901.4696,8,0,2,6,2016,172,20,25
1960.0974,9,0,2,6,2016,172,20,25
1973.4219,10,0,2,6,2016,172,20,25
1948.6764,11,0,2,6,2016,172,20,25
1916.3231752298018,12,0,2,6,2016,172,20,25
1895.6322,13,0,2,6,2016,172,20,25
1876.851,14,0,2,6,2016,172,20,25
1853.6283,15,0,2,6,2016,172,20,25
1851.5979,16,0,2,6,2016,172,20,25
1893.6018,17,0,2,6,2016,172,20,25
2014.0299,18,0,2,6,2016,172,20,25
2130.7779,19,0,2,6,2016,172,20,25
2141.8182,20,0,2,6,2016,172,20,25
2144.8638,21,0,2,6,2016,172,20,25
2106.2862,22,0,2,6,2016,172,20,25
2049.6888,23,0,2,6,2016,172,20,25
1990.4265,0,1,2,6,2016,173,21,25
1960.605,1,1,2,6,2016,173,21,25
1951.9758,2,1,2,6,2016,173,21,25
1950.453,3,1,2,6,2016,173,21,25
1963.0161,4,1,2,6,2016,173,21,25
2009.0808,5,1,2,6,2016,173,21,25
2122.9101,6,1,2,6,2016,173,21,25
2281.4364571884475,7,1,2,6,2016,173,21,25
2398.41,8,1,2,6,2016,173,21,25
2433.5613,9,1,2,6,2016,173,21,25
2436.6069,10,1,2,6,2016,173,21,25
2416.9374,11,1,2,6,2016,173,21,25
2373.1568999999995,12,1,2,6,2016,173,21,25
2359.071,13,1,2,6,2016,173,21,25
2346.5079,14,1,2,6,2016,173,21,25
2318.9706,15,1,2,6,2016,173,21,25
2298.7935,16,1,2,6,2016,173,21,25
2338.1325,17,1,2,6,2016,173,21,25
2455.6419,18,1,2,6,2016,173,21,25
2568.5829,19,1,2,6,2016,173,21,25
2594.7243,20,1,2,6,2016,173,21,25
2584.3185,21,1,2,6,2016,173,21,25
2536.0965,22,1,2,6,2016,173,21,25
2451.708,23,1,2,6,2016,173,21,25
2363.5125,0,2,2,6,2016,174,22,25
2320.4934,1,2,2,6,2016,174,22,25
2305.773,2,2,2,6,2016,174,22,25
2301.5853,3,2,2,6,2016,174,22,25
2319.2244,4,2,2,6,2016,174,22,25
2376.7101,5,2,2,6,2016,174,22,25
2484.5751,6,2,2,6,2016,174,22,25
2678.2245,7,2,2,6,2016,174,22,25
2804.1093,8,2,2,6,2016,174,22,25
2788.1199,9,2,2,6,2016,174,22,25
2744.5932,10,2,2,6,2016,174,22,25
2695.4828999999995,11,2,2,6,2016,174,22,25
2650.0527,12,2,2,6,2016,174,22,25
2630.8908,13,2,2,6,2016,174,22,25
2576.3238,14,2,2,6,2016,174,22,25
2533.8123,15,2,2,6,2016,174,22,25
2499.4224,16,2,2,6,2016,174,22,25
2535.4619999999995,17,2,2,6,2016,174,22,25
2658.4281,18,2,2,6,2016,174,22,25
2779.8713999999995,19,2,2,6,2016,174,22,25
2778.6024,20,2,2,6,2016,174,22,25
2755.3796999999995,21,2,2,6,2016,174,22,25
2687.4882,22,2,2,6,2016,174,22,25
2571.1209,23,2,2,6,2016,174,22,25
2486.7324,0,3,2,6,2016,175,23,25
2425.5666,1,3,2,6,2016,175,23,25
2398.0293,2,3,2,6,2016,175,23,25
2379.8826,3,3,2,6,2016,175,23,25
2397.2679,4,3,2,6,2016,175,23,25
2441.9367,5,3,2,6,2016,175,23,25
2532.4164,6,3,2,6,2016,175,23,25
2708.9343,7,3,2,6,2016,175,23,25
2823.9057,8,3,2,6,2016,175,23,25
2789.262,9,3,2,6,2016,175,23,25
2734.5680999999995,10,3,2,6,2016,175,23,25
2690.6607,11,3,2,6,2016,175,23,25
2657.4129,12,3,2,6,2016,175,23,25
2618.5815,13,3,2,6,2016,175,23,25
2581.146,14,3,2,6,2016,175,23,25
2548.5327,15,3,2,6,2016,175,23,25
2535.8427,16,3,2,6,2016,175,23,25
2548.5327,17,3,2,6,2016,175,23,25
2628.3528,18,3,2,6,2016,175,23,25
2682.9198,19,3,2,6,2016,175,23,25
2666.2959,20,3,2,6,2016,175,23,25
2624.292,21,3,2,6,2016,175,23,25
2570.4864,22,3,2,6,2016,175,23,25
2443.4595,23,3,2,6,2016,175,23,25
2322.1431,0,4,2,6,2016,176,24,25
2253.3632999999995,1,4,2,6,2016,176,24,25
2219.3541,2,4,2,6,2016,176,24,25
2204.7606,3,4,2,6,2016,176,24,25
2222.6535,4,4,2,6,2016,176,24,25
2255.013,5,4,2,6,2016,176,24,25
2380.5171,6,4,2,6,2016,176,24,25
2565.7911,7,4,2,6,2016,176,24,25
2700.3051,8,4,2,6,2016,176,24,25
2679.6204,9,4,2,6,2016,176,24,25
2647.134,10,4,2,6,2016,176,24,25
2636.0937,11,4,2,6,2016,176,24,25
2587.2372,12,4,2,6,2016,176,24,25
2521.503,13,4,2,6,2016,176,24,25
2495.6154,14,4,2,6,2016,176,24,25
2444.8554,15,4,2,6,2016,176,24,25
2413.4740720518275,16,4,2,6,2016,176,24,25
2451.0734999999995,17,4,2,6,2016,176,24,25
2565.2834999999995,18,4,2,6,2016,176,24,25
2690.0262,19,4,2,6,2016,176,24,25
2707.2845999999995,20,4,2,6,2016,176,24,25
2717.9441999999995,21,4,2,6,2016,176,24,25
2654.8749,22,4,2,6,2016,176,24,25
2547.8982,23,4,2,6,2016,176,24,25
2437.1145,0,5,2,6,2016,177,25,25
2357.2944,1,5,2,6,2016,177,25,25
2306.5344,2,5,2,6,2016,177,25,25
2294.352,3,5,2,6,2016,177,25,25
2298.6666,4,5,2,6,2016,177,25,25
2332.0413,5,5,2,6,2016,177,25,25
2418.3333,6,5,2,6,2016,177,25,25
2566.4256,7,5,2,6,2016,177,25,25
2685.7116,8,5,2,6,2016,177,25,25
2679.1128,9,5,2,6,2016,177,25,25
2695.8636,10,5,2,6,2016,177,25,25
2715.9138,11,5,2,6,2016,177,25,25
2715.66,12,5,2,6,2016,177,25,25
2699.0361,13,5,2,6,2016,177,25,25
2658.6819,14,5,2,6,2016,177,25,25
2610.8405999999995,15,5,2,6,2016,177,25,25
2555.6391,16,5,2,6,2016,177,25,25
2529.4977,17,5,2,6,2016,177,25,25
2573.1512999999995,18,5,2,6,2016,177,25,25
2608.0488,19,5,2,6,2016,177,25,25
2561.6033999999995,20,5,2,6,2016,177,25,25
2508.6861,21,5,2,6,2016,177,25,25
2429.6274,22,5,2,6,2016,177,25,25
2317.8285,23,5,2,6,2016,177,25,25
2196.639,0,6,2,6,2016,178,26,25
2132.6814,1,6,2,6,2016,178,26,25
2088.1395,2,6,2,6,2016,178,26,25
2062.1998506828622,3,6,2,6,2016,178,26,25
2061.6174,4,6,2,6,2016,178,26,25
2075.3226,5,6,2,6,2016,178,26,25
2110.9815,6,6,2,6,2016,178,26,25
2180.2689,7,6,2,6,2016,178,26,25
2249.1756,8,6,2,6,2016,178,26,25
2299.1742,9,6,2,6,2016,178,26,25
2335.2137999999995,10,6,2,6,2016,178,26,25
2326.4577,11,6,2,6,2016,178,26,25
2285.469,12,6,2,6,2016,178,26,25
2240.5464,13,6,2,6,2016,178,26,25
2214.405,14,6,2,6,2016,178,26,25
2178.3654,15,6,2,6,2016,178,26,25
2158.1883,16,6,2,6,2016,178,26,25
2177.980107327718,17,6,2,6,2016,178,26,25
2256.282,18,6,2,6,2016,178,26,25
2332.1682,19,6,2,6,2016,178,26,25
2321.2548,20,6,2,6,2016,178,26,25
2306.5344,21,6,2,6,2016,178,26,25
2264.2767,22,6,2,6,2016,178,26,25
2193.3396,23,6,2,6,2016,178,26,25
2123.1639,0,0,2,6,2016,179,27,26
2060.6022,1,0,2,6,2016,179,27,26
2042.9631,2,0,2,6,2016,179,27,26
2047.6584,3,0,2,6,2016,179,27,26
2056.9221,4,0,2,6,2016,179,27,26
2067.4548,5,0,2,6,2016,179,27,26
2117.8341,6,0,2,6,2016,179,27,26
2193.5934,7,0,2,6,2016,179,27,26
2280.9006,8,0,2,6,2016,179,27,26
2325.9501,9,0,2,6,2016,179,27,26
2287.1186999999995,10,0,2,6,2016,179,27,26
2213.8974,11,0,2,6,2016,179,27,26
2141.9451,12,0,2,6,2016,179,27,26
2086.4898,13,0,2,6,2016,179,27,26
2044.4859,14,0,2,6,2016,179,27,26
2011.8726,15,0,2,6,2016,179,27,26
2018.7252,16,0,2,6,2016,179,27,26
2063.6478,17,0,2,6,2016,179,27,26
2165.6754,18,0,2,6,2016,179,27,26
2257.2971999999995,19,0,2,6,2016,179,27,26
2258.3124,20,0,2,6,2016,179,27,26
2234.2014,21,0,2,6,2016,179,27,26
2160.7263,22,0,2,6,2016,179,27,26
2082.3021,23,0,2,6,2016,179,27,26
2013.7761,0,1,2,6,2016,180,28,26
1968.9804,1,1,2,6,2016,180,28,26
1924.5654,2,1,2,6,2016,180,28,26
1929.7683,3,1,2,6,2016,180,28,26
1926.0882,4,1,2,6,2016,180,28,26
1951.722,5,1,2,6,2016,180,28,26
2038.9023,6,1,2,6,2016,180,28,26
2221.5114,7,1,2,6,2016,180,28,26
2329.6302,8,1,2,6,2016,180,28,26
2338.0055999999995,9,1,2,6,2016,180,28,26
2311.7373,10,1,2,6,2016,180,28,26
2272.5252,11,1,2,6,2016,180,28,26
2230.2675,12,1,2,6,2016,180,28,26
2197.1466,13,1,2,6,2016,180,28,26
2155.1427,14,1,2,6,2016,180,28,26
2110.6008,15,1,2,6,2016,180,28,26
2082.429,16,1,2,6,2016,180,28,26
2088.9009,17,1,2,6,2016,180,28,26
2149.3052999999995,18,1,2,6,2016,180,28,26
2189.1519,19,1,2,6,2016,180,28,26
2176.0812,20,1,2,6,2016,180,28,26
2145.879,21,1,2,6,2016,180,28,26
2064.1554,22,1,2,6,2016,180,28,26
1943.9811,23,1,2,6,2016,180,28,26
1846.0143,0,2,2,6,2016,181,29,26
1752.1083,1,2,2,6,2016,181,29,26
1706.1704999999995,2,2,2,6,2016,181,29,26
1680.5367,3,2,2,6,2016,181,29,26
1676.675649733177,4,2,2,6,2016,181,29,26
1700.5868999999998,5,2,2,6,2016,181,29,26
1797.2846999999997,6,2,2,6,2016,181,29,26
1983.5739,7,2,2,6,2016,181,29,26
2075.4495,8,2,2,6,2016,181,29,26
2054.1303,9,2,2,6,2016,181,29,26
2013.903,10,2,2,6,2016,181,29,26
1994.6142,11,2,2,6,2016,181,29,26
1957.4325,12,2,2,6,2016,181,29,26
1938.3975,13,2,2,6,2016,181,29,26
1926.342,14,2,2,6,2016,181,29,26
1894.4901,15,2,2,6,2016,181,29,26
1867.3335,16,2,2,6,2016,181,29,26
1868.3487,17,2,2,6,2016,181,29,26
1935.0981,18,2,2,6,2016,181,29,26
2001.213,19,2,2,6,2016,181,29,26
2003.6241,20,2,2,6,2016,181,29,26
1970.5032,21,2,2,6,2016,181,29,26
1903.145432954018,22,2,2,6,2016,181,29,26
1796.3964,23,2,2,6,2016,181,29,26
1680.4098,0,3,2,6,2016,182,30,26
1603.2545999999998,1,3,2,6,2016,182,30,26
1558.5857999999998,2,3,2,6,2016,182,30,26
1523.4344999999998,3,3,2,6,2016,182,30,26
1531.6829999999998,4,3,2,6,2016,182,30,26
1540.5659999999998,5,3,2,6,2016,182,30,26
1632.9491999999998,6,3,2,6,2016,182,30,26
1814.67,7,3,2,6,2016,182,30,26
1921.6467,8,3,2,6,2016,182,30,26
1906.4187,9,3,2,6,2016,182,30,26
1913.0175,10,3,2,6,2016,182,30,26
1915.9362,11,3,2,6,2016,182,30,26
1928.3724,12,3,2,6,2016,182,30,26
1937.6361,13,3,2,6,2016,182,30,26
1948.4226,14,3,2,6,2016,182,30,26
1929.3876,15,3,2,6,2016,182,30,26
1933.8291,16,3,2,6,2016,182,30,26
1961.6202,17,3,2,6,2016,182,30,26
2024.9433,18,3,2,6,2016,182,30,26
2090.1699,19,3,2,6,2016,182,30,26
2089.0278,20,3,2,6,2016,182,30,26
