campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_emoticons,is_discount,is_urgency,target_audience,click_rate,re_category
833,0,85,12576,26,4,0,2,1,5,2,25,1,0,3,0,0,0,10,0.0773809523809523,1
834,0,225,14496,26,4,0,2,1,5,4,52,1,0,4,0,0,0,12,0.0064878892733564,1
835,0,77,12354,21,4,0,1,1,5,3,22,0,0,2,0,0,0,12,0.2372881355932203,1
836,0,122,12796,33,5,1,2,15,31,4,40,2,0,0,0,0,1,12,0.0093987382515771,15
837,0,63,21507,11,4,0,1,0,0,4,18,3,0,0,0,0,0,6,0.0064407052572256,0
838,0,107,14653,22,3,0,2,10,42,0,31,0,0,1,0,0,0,12,0.1420118343195266,10
839,0,96,16499,29,3,0,2,1,5,3,35,0,0,3,0,0,0,12,0.0084100921105326,1
840,0,205,14496,26,3,0,2,1,5,4,52,1,0,4,0,0,0,12,0.0063340817406859,1
841,0,114,14231,28,3,0,2,15,31,4,40,2,0,0,1,0,0,12,0.0050724637681159,15
842,0,116,12707,46,2,0,2,15,6,3,26,0,0,0,1,0,0,16,0.0123322866114758,15
843,1,81,447,73,2,0,1,13,21,0,33,1,0,0,0,0,0,12,0.1666666666666666,0
844,0,82,11977,20,3,0,1,10,42,3,22,1,0,0,2,0,0,12,0.0508002783576896,10
845,0,98,12035,34,1,0,2,15,6,5,25,0,0,0,1,0,0,12,0.0052485420716467,15
846,0,77,12343,21,2,0,2,1,5,3,22,0,0,2,0,0,0,12,0.1756756756756756,1
847,0,84,14471,21,2,0,2,10,42,3,23,0,0,0,0,0,0,12,0.0016003103632219,10
848,0,102,14201,28,1,0,2,15,31,4,39,2,0,0,0,0,1,12,0.0030893438233719,15
849,0,82,12574,26,1,0,1,1,5,1,24,0,0,2,0,0,0,10,0.0456273764258555,1
850,0,96,27298,16,1,0,1,1,5,5,34,1,0,2,0,0,0,10,0.006376522106557,1
851,6,31,3517,94,0,0,2,6,10,1,16,1,1,0,0,0,0,2,0.0284206252537555,6
852,6,31,3658,107,0,0,2,6,10,1,16,1,0,0,0,0,0,2,0.0365853658536585,6
853,0,114,12163,38,0,0,2,15,6,5,25,0,0,0,1,0,0,12,0.0073667016431747,15
854,0,99,3549,32,6,1,2,10,42,2,31,1,0,0,2,0,0,12,0.0,10
855,0,62,6333,23,6,1,2,6,23,3,42,2,0,1,0,0,0,14,0.0230005227391531,6
856,0,100,6634,35,5,1,2,6,23,3,45,3,0,1,0,0,0,12,0.0044410989838163,6
857,0,107,11383,40,5,1,2,15,13,3,24,0,0,0,0,1,1,12,0.0053032049804011,15
858,0,114,8434,43,4,0,2,15,13,2,29,0,0,1,0,1,1,12,0.003628666465074,15
859,0,114,8433,43,4,0,2,15,13,2,29,0,0,1,0,1,1,12,0.004931629679444,15
860,0,94,10173,41,5,1,2,15,6,6,18,2,0,0,0,0,0,12,0.0164596509944372,15
861,0,112,13452,25,4,0,2,1,5,4,35,0,0,3,0,0,0,12,0.0079477292202227,1
862,0,119,12414,28,3,0,2,15,13,5,25,1,0,0,1,0,1,15,0.0015791135909043,15
863,0,119,12455,28,3,0,2,15,13,5,28,1,0,0,1,0,1,15,0.0029050574409084,15
864,0,119,12414,28,3,0,2,15,13,5,25,1,0,0,1,0,1,12,0.0020932445290199,15
865,0,119,12485,28,3,0,2,15,13,5,25,1,0,0,1,0,1,12,0.0022727272727272,15
866,0,82,10581,40,3,0,2,15,6,5,27,0,0,0,0,0,0,12,0.0068896171607329,15
867,0,115,18481,18,3,0,2,10,42,0,31,0,0,0,0,0,0,14,0.1487544483985765,10
868,0,91,14559,20,2,0,2,1,5,5,37,1,0,3,0,0,0,10,0.0071269487750556,1
869,0,112,13645,25,2,0,2,15,13,5,38,2,0,1,1,1,0,12,0.0025977881689304,15
870,0,79,20199,23,2,0,1,10,42,2,59,1,0,0,0,0,0,12,0.0183910518391051,10
871,0,107,18888,26,1,0,1,1,5,2,59,1,0,1,0,0,0,12,0.0221130221130221,1
872,0,107,18906,26,1,0,1,1,5,2,68,1,0,1,0,0,0,12,0.0324324324324324,1
873,0,104,13530,39,1,0,2,15,31,4,41,2,0,0,3,0,0,16,0.0060802833530106,15
874,0,79,20209,23,1,0,1,10,42,2,64,1,0,0,0,0,0,12,0.0143106022896963,10
875,0,122,12413,46,5,1,2,15,31,4,40,3,0,1,3,0,1,12,0.0027652350449788,15
876,0,71,14727,31,5,1,1,9,39,4,21,1,0,1,0,0,0,10,0.0101094494109783,9
877,0,79,20165,22,3,0,2,10,42,2,64,1,0,0,0,0,0,12,0.003692523314107,10
878,0,96,11480,28,2,0,2,10,42,2,37,1,0,0,0,0,0,14,0.0695340501792114,10
879,0,107,14685,29,1,0,2,15,9,5,30,0,0,1,1,0,0,16,0.0082252348906011,15
880,0,90,14559,20,5,1,1,1,5,5,37,1,0,3,0,0,0,10,0.0113162393162393,1
881,0,107,14685,29,1,0,2,15,9,5,30,0,0,1,1,0,0,12,0.0233168719134837,15
882,0,83,11655,47,5,1,2,15,9,4,33,1,0,1,2,0,0,12,0.0124708195109964,15
883,0,99,11669,47,4,0,2,15,9,4,37,1,0,1,0,0,0,15,0.0053983708487974,15
884,0,99,11669,47,4,0,2,15,9,4,37,1,0,1,0,0,0,12,0.0068995806415051,15
885,0,77,4781,26,6,1,2,6,23,3,37,3,0,0,0,0,0,14,0.1001788908765653,6
886,0,67,8352,38,5,1,2,6,23,3,34,3,0,0,0,0,0,14,0.0201155574577359,6
887,0,58,6914,51,2,0,2,15,9,2,33,1,0,1,0,0,0,7,0.0013448254783299,15
888,0,58,6914,51,2,0,2,15,9,2,33,1,0,1,0,0,0,12,0.0027440219521756,15
889,0,64,10667,21,3,0,2,12,20,3,12,2,0,1,0,0,0,14,0.0161884627000906,0
890,0,93,8800,40,2,0,2,15,28,4,31,2,0,3,0,0,0,12,0.0037487175439981,15
891,0,80,10749,23,2,0,2,12,20,4,20,2,0,0,0,0,0,14,0.0043331132386926,0
892,6,78,20564,26,3,0,1,3,43,8,18,1,0,0,0,0,0,12,0.0009152086137281,0
893,0,116,8800,40,1,0,2,15,28,4,31,2,0,3,0,0,0,12,0.017240512691631,15
894,0,101,7307,23,0,0,2,15,13,4,41,2,0,1,0,0,1,12,0.0042243604787608,15
895,0,101,7305,23,0,0,2,15,13,4,33,2,0,1,0,0,1,12,0.0043739748496446,15
896,0,101,10065,19,0,0,2,15,13,5,37,0,0,1,0,0,1,12,0.00530058177117,15
897,0,106,15411,29,5,1,2,15,13,4,28,1,0,0,1,1,0,12,0.0061650553453832,15
898,0,106,15086,22,5,1,2,15,13,4,28,1,0,0,1,1,0,12,0.0073675443654302,15
899,0,106,8374,53,5,1,2,15,13,3,36,1,0,1,1,1,0,12,0.0053285968028419,15
900,0,101,9218,47,5,1,2,15,13,3,33,0,0,0,1,1,0,12,0.0099206349206349,15
901,0,96,10636,27,4,0,2,15,13,5,38,2,0,0,1,0,1,12,0.0022317952976592,15
902,0,112,9079,36,4,0,2,15,31,4,40,2,0,1,1,0,1,12,0.0019458164945367,15
903,0,77,8602,47,5,1,2,6,23,3,37,2,0,0,0,0,0,14,0.019893899204244,6
904,0,114,9288,42,4,0,2,15,18,5,31,0,0,0,1,0,1,12,0.0015523430678179,15
905,0,83,4738,24,5,1,0,6,23,3,38,3,0,0,6,0,0,12,0.0250734293287484,6
906,0,105,10636,27,3,0,2,15,4,5,38,2,0,0,3,0,0,12,0.0040883074407195,15
907,0,108,11920,24,3,0,2,15,2,5,38,0,0,1,3,0,0,12,0.0052094838377144,15
908,0,97,9288,42,3,0,2,15,18,5,31,0,0,0,1,0,0,12,0.0030915996820068,15
909,0,95,9079,36,3,0,2,15,31,4,40,2,0,1,3,0,0,12,0.0060714513964338,15
910,0,84,11326,50,0,0,2,15,9,3,37,1,0,2,0,0,0,12,0.0025423010649416,15
911,0,109,8485,42,1,0,2,6,23,3,37,3,0,0,0,0,0,12,0.0090104716291906,6
912,0,107,13517,40,0,0,2,15,12,4,37,2,0,0,3,0,1,12,0.0095008920051445,15
913,0,82,11885,17,0,0,2,10,42,3,25,0,0,0,2,0,0,12,0.1271450858034321,10
914,0,115,11580,42,4,0,2,15,12,2,41,2,0,0,2,0,1,12,0.0056932350971198,15
915,0,100,3538,90,3,0,2,15,6,1,38,0,0,0,1,0,0,12,0.0738831615120274,15
916,0,76,8740,36,6,1,2,6,23,4,26,3,0,0,0,0,0,14,0.0632183908045977,6
917,0,115,13282,27,3,0,2,15,6,5,27,2,0,0,1,0,1,12,0.0158094580600621,15
918,0,99,9730,23,3,0,2,10,42,1,31,1,0,1,0,0,0,12,0.2017133956386292,10
919,0,128,13989,44,2,0,2,15,6,3,29,1,0,2,1,0,1,12,0.0075446987814599,15
920,0,127,8733,48,2,0,2,15,12,2,38,2,0,0,3,0,1,12,0.0049204714498226,15
921,0,98,8270,36,3,0,2,6,23,3,46,3,0,0,0,0,0,12,0.0029373967321461,6
922,0,96,8927,43,2,0,2,10,42,4,29,0,0,0,0,0,0,12,0.0049450285659417,10
923,0,85,11943,18,0,0,2,10,42,3,25,1,0,0,2,0,0,12,0.1610878661087866,10
924,0,113,13017,35,0,0,2,15,12,2,37,2,0,0,1,0,0,12,0.0065016539295083,15
925,0,98,11446,39,5,1,2,15,28,3,31,1,0,0,0,0,0,12,0.0052767547958005,15
926,0,100,10214,41,6,1,2,15,6,5,18,2,0,0,2,0,0,12,0.0109444082046821,15
927,0,114,14437,33,5,1,2,15,12,4,36,0,0,0,0,0,1,12,0.0055938467685545,15
928,0,92,13608,41,4,0,2,15,6,5,18,2,0,2,0,0,0,12,0.0044150110375275,15
929,0,84,8499,43,3,0,2,6,23,3,44,3,0,0,0,0,0,12,0.0027147087857847,6
930,0,74,8608,31,6,1,2,6,23,4,28,3,0,0,0,0,0,14,0.0719424460431654,6
931,0,64,8259,35,5,1,2,6,23,3,30,3,0,0,0,0,0,14,0.0211221122112211,6
932,0,104,10392,38,2,0,2,10,42,3,30,1,0,0,0,0,0,12,0.0133283968900407,10
933,0,93,6956,48,3,0,2,15,28,2,38,0,0,1,0,0,0,12,0.0049617268505756,15
934,0,96,12066,40,2,0,2,15,6,4,27,2,0,2,2,0,0,12,0.00921968787515,15
935,0,106,13435,34,0,0,1,15,9,3,36,1,0,0,1,0,1,12,0.0062745992812731,15
936,0,115,12077,42,6,1,2,15,9,2,47,1,0,2,0,0,0,12,0.0067287632591896,15
937,0,118,13367,31,5,1,2,15,9,2,44,1,0,0,1,0,0,12,0.0033174831361273,15
938,0,112,10452,40,4,0,2,15,9,2,38,1,0,0,1,0,1,12,0.0062818306035171,15
939,0,74,4438,30,3,0,2,10,42,1,4,1,0,2,0,0,0,12,0.1858288770053476,10
940,0,105,12247,25,3,0,2,15,1,5,30,0,0,1,1,0,1,12,0.0060780550223928,15
941,0,65,7932,21,3,0,2,6,23,3,50,2,0,0,0,0,0,14,0.0355853078481458,6
942,0,104,14896,33,2,0,2,15,9,5,37,1,0,0,0,0,0,12,0.0055090135976848,15
943,0,68,11601,37,2,0,1,6,23,3,35,2,0,0,0,0,0,14,0.0177667311055877,6
944,0,120,10397,30,1,0,2,15,1,4,44,2,0,0,0,1,0,12,0.0066246056782334,15
945,0,86,10139,32,0,0,2,10,42,2,39,1,0,0,0,0,0,12,0.0062674620554255,10
946,0,107,14874,35,0,0,2,15,9,6,29,1,0,1,0,0,0,12,0.0029163116849072,15
947,0,102,9751,41,0,0,2,15,8,2,33,0,0,1,1,0,0,12,0.0537549407114624,15
948,0,134,9898,48,6,1,2,15,28,2,86,1,0,2,1,0,0,12,0.0074070397895755,15
949,0,93,8334,37,4,0,2,15,28,3,40,2,0,2,0,0,1,10,0.0252295705407661,15
950,0,95,8340,37,4,0,2,15,8,3,41,2,0,2,0,0,1,12,0.00712691834783,15
951,0,93,8334,37,4,0,2,15,28,3,40,2,0,2,0,0,1,12,0.0047760839084616,15
952,0,92,12691,22,3,0,2,10,42,0,22,0,0,1,0,0,0,12,0.2690909090909091,10
953,0,134,10978,44,2,0,2,15,8,5,31,2,0,3,0,1,1,12,0.0094555662258993,15
954,0,102,14267,48,1,0,2,15,12,3,38,1,0,1,3,0,0,12,0.0087971986959446,15
955,0,132,10974,44,2,0,2,15,28,5,32,2,0,3,0,1,1,12,0.006004767143381,15
956,0,89,10742,42,1,0,2,15,31,4,39,2,0,3,0,0,0,12,0.0018198362147406,15
957,0,76,11185,26,2,0,2,6,23,2,51,0,0,1,0,0,0,12,0.0042914979757085,6
958,0,99,16331,30,0,0,2,15,41,8,34,2,0,0,0,0,0,12,0.0112578252406754,15
959,0,94,10250,38,0,0,2,10,42,2,43,1,0,2,0,0,0,12,0.0056402851728183,10
960,0,117,13436,34,0,0,2,15,8,6,32,2,0,1,0,0,0,12,0.0081736534273058,15
961,0,115,13330,33,0,0,2,15,28,6,31,2,0,1,0,0,0,12,0.0210359012715033,15
962,0,71,10561,16,6,1,2,6,23,4,25,2,0,0,0,0,0,14,0.0981981981981982,6
963,0,94,12197,33,6,1,2,15,1,2,42,1,0,1,1,0,0,12,0.0372538584353379,15
964,0,107,13091,36,5,1,2,15,31,4,26,0,0,1,0,0,0,12,0.026151631477927,15
965,0,71,12896,32,5,1,2,15,1,4,28,1,0,1,3,0,0,12,0.0163354206370814,15
966,0,120,15872,29,4,0,2,15,1,4,25,0,0,2,0,0,0,12,0.0167738970588235,15
967,0,69,11074,31,3,0,2,15,41,3,28,2,0,1,1,0,0,12,0.0163102015694722,15
968,0,87,13045,35,2,0,2,15,1,5,23,1,0,2,3,0,0,12,0.0097244732576985,15
969,0,118,10700,39,2,0,2,15,6,2,29,0,0,0,1,0,1,10,0.0407766990291262,15
970,0,112,12833,32,2,0,2,15,31,5,27,1,0,5,3,0,0,12,0.0135684399282725,15
971,0,92,12896,32,2,0,2,15,1,4,28,1,0,1,0,0,0,12,0.022804314329738,15
972,0,88,13091,36,2,0,2,15,31,4,26,0,0,1,3,0,0,12,0.0379160636758321,15
973,0,118,10700,39,2,0,2,15,6,2,29,0,0,0,1,0,1,12,0.0113482384823848,15
974,0,98,15146,31,1,0,2,15,6,4,30,0,0,1,1,0,0,12,0.012214342001576,15
975,0,102,7712,24,1,0,2,10,42,5,52,1,0,0,2,0,0,12,0.1020881670533642,10
976,5,106,9535,59,6,1,2,15,6,2,33,1,0,2,0,0,1,12,0.0319888734353268,15
977,0,110,9841,52,3,0,2,15,6,2,29,1,0,1,0,0,0,12,0.017076904958191,15
978,0,105,12731,21,3,0,2,10,42,0,22,1,0,1,0,0,0,12,0.1838440111420612,10
979,0,96,9823,52,2,0,2,15,6,2,29,1,0,1,0,0,0,12,0.013079602351063,15
980,0,88,9931,27,2,0,2,10,42,2,33,0,0,1,0,0,0,12,0.0052184749591089,10
981,0,121,9931,27,1,0,2,10,42,2,33,0,0,1,0,0,0,12,0.0074100572363041,10
982,0,84,11971,33,0,0,2,15,6,5,28,0,0,2,3,0,0,12,0.0215884558572889,15
983,0,105,4928,34,5,1,1,6,23,3,48,2,0,1,0,0,0,12,0.039274924471299,6
984,0,106,12239,61,4,0,2,15,9,2,43,1,0,2,1,0,0,12,0.0128404044727408,15
985,0,108,11178,33,4,0,2,15,12,2,49,2,0,0,0,0,0,12,0.0078225460780111,15
986,0,79,11834,40,3,0,2,15,6,4,29,0,0,2,0,0,0,12,0.0138118062563067,15
987,0,91,13617,34,3,0,2,15,9,2,36,1,0,4,1,0,0,12,0.0106843694797424,15
988,0,105,16029,26,1,0,2,15,9,3,37,0,0,0,0,0,0,10,0.0274175620600222,15
989,0,105,16029,26,1,0,2,15,9,3,37,0,0,0,0,0,0,12,0.0125071638067626,15
990,0,82,6981,52,2,0,2,6,23,12,24,2,0,1,0,0,0,12,0.0099545863383786,6
991,0,76,9952,37,0,0,2,6,23,2,49,2,0,0,0,0,0,12,0.0082845019195797,6
992,0,74,10461,15,6,1,2,6,23,4,14,2,0,0,0,0,0,14,0.1207627118644067,6
993,0,98,11953,32,5,1,2,15,6,5,22,0,0,2,0,0,0,10,0.0170551449687322,15
994,0,82,9813,31,4,0,1,6,23,2,41,2,0,1,3,0,0,12,0.0219206680584551,6
995,0,75,7660,22,6,1,2,10,42,4,54,1,0,0,2,0,0,12,0.145817344589409,10
996,0,108,8440,55,3,0,2,15,24,3,32,0,0,2,1,1,0,12,0.005774278215223,15
997,0,82,9799,30,2,0,2,6,23,2,34,2,0,1,3,0,0,12,0.0077720207253886,6
998,0,104,8403,49,3,0,2,15,1,3,45,2,0,2,1,1,0,12,0.0068274629913221,15
999,0,93,8370,53,3,0,2,15,18,4,33,1,0,2,1,1,0,12,0.036036036036036,15
1000,0,83,9206,46,3,0,2,15,31,4,31,0,0,2,1,1,0,12,0.0100942126514131,15
1001,0,109,9880,49,2,0,2,15,9,3,42,1,0,2,0,0,0,12,0.0129509713228492,15
1002,0,87,12509,39,1,0,2,15,9,3,24,0,0,0,0,0,0,12,0.0121909591846686,15
1003,0,102,1950,83,2,0,1,15,3,1,41,1,0,1,0,0,0,12,0.6666666666666666,15
1004,0,93,14115,17,1,0,2,15,1,3,44,1,0,1,1,0,0,12,0.0098630481216233,15
1005,0,101,9309,42,1,0,2,15,18,4,31,0,0,0,1,0,0,12,0.0521739130434782,15
1006,0,110,10399,43,1,0,2,15,3,6,29,2,0,0,1,0,0,12,0.0153846153846153,15
1007,0,70,11838,14,0,0,2,6,23,4,14,3,0,0,0,0,0,14,0.0,6
1008,0,78,12587,20,3,0,2,10,42,0,22,1,0,1,0,0,0,12,0.2046296296296296,10
1009,0,109,9051,31,1,0,2,15,36,4,40,0,0,1,0,0,0,12,0.0089974293059125,15
1010,0,70,10408,14,6,1,2,6,23,4,14,2,0,0,0,0,0,14,0.1072124756335282,6
1011,0,61,7663,16,5,1,2,6,23,3,15,2,0,0,0,0,0,14,0.0367469879518072,6
1012,0,94,12115,38,5,1,1,15,6,3,38,2,0,4,0,0,1,7,0.0398523985239852,15
1013,0,89,13739,37,6,1,2,15,9,5,40,1,0,1,3,0,0,12,0.0105916481144167,15
1014,0,87,9720,55,6,1,2,15,9,2,40,1,0,1,2,0,0,12,0.0109499978613285,15
1015,0,74,13418,17,4,0,2,6,23,2,39,2,0,1,0,0,0,12,0.0089305816135084,6
1016,0,94,15112,17,6,1,1,10,42,2,23,0,0,0,2,0,0,12,0.1367127496159754,10
1017,0,106,14692,32,3,0,2,15,6,3,38,2,0,5,0,0,1,12,0.0129945134276638,15
1018,0,98,12998,26,3,0,2,10,42,3,22,0,0,1,0,0,0,12,0.1898734177215189,10
1019,0,106,11849,33,3,0,1,10,42,2,32,0,0,1,0,0,0,12,0.0082849574480076,10
1020,0,109,11852,33,2,0,2,10,42,2,32,0,0,1,0,0,0,12,0.0096418732782369,10
1021,0,87,11137,47,2,0,2,15,9,3,27,0,0,0,0,0,0,10,0.0061456400742115,15
1022,0,109,11854,33,2,0,0,10,42,2,32,0,0,1,0,0,0,12,0.0374050263004091,10
1023,0,74,7659,15,6,1,2,6,23,3,15,2,0,0,0,0,0,14,0.0187963726298433,6
1024,0,68,7673,16,5,1,2,6,23,3,15,2,0,0,0,0,0,14,0.0367803837953091,6
1025,0,89,17471,30,5,1,2,15,1,3,42,0,0,1,0,0,0,12,0.0206648697214734,15
1026,0,114,17910,29,6,1,2,15,6,3,39,3,0,1,0,0,0,12,0.0085227272727272,15
1027,0,86,12685,31,4,0,2,15,1,3,38,1,0,0,0,0,0,12,0.0202108963093145,15
1028,0,77,12685,31,4,0,2,15,1,3,38,1,0,0,0,0,0,15,0.0106654026189488,15
1029,0,103,13715,34,4,0,2,15,6,2,42,0,0,1,1,0,0,12,0.0276659959758551,15
1030,0,80,11153,57,4,0,2,15,3,4,40,1,0,1,0,0,0,12,0.0042315504400812,15
1031,0,81,13285,33,6,1,2,15,1,2,39,2,0,0,2,0,0,12,0.0385919775464857,15
1032,0,87,12281,36,6,1,2,15,3,6,33,1,0,1,1,0,0,12,0.0157604412923561,15
1033,0,54,9718,10,5,1,0,6,23,3,15,2,0,0,0,0,0,12,0.0373752748181971,6
1034,0,100,13715,34,4,0,2,15,6,2,42,0,0,1,1,0,0,12,0.0094910095711024,15
1035,0,118,16859,26,3,0,2,15,6,3,40,0,0,1,1,0,0,12,0.0429071803852889,15
1036,0,73,6560,30,4,0,2,12,20,2,36,1,0,2,0,0,0,10,0.0829493087557603,0
1037,0,97,11654,27,3,0,1,10,42,2,34,0,0,1,1,0,0,12,0.0106087493248977,10
1038,0,86,12733,20,3,0,2,10,42,3,22,0,0,1,0,0,0,12,0.1983356449375866,10
1039,0,118,16859,26,3,0,2,15,6,3,40,0,0,1,1,0,0,16,0.0072257956728761,15
1040,0,98,14044,35,2,0,2,15,6,3,37,2,0,2,1,0,1,12,0.0078583523764117,15
1041,0,100,15025,39,1,0,2,15,6,3,45,0,0,0,0,0,0,12,0.0564334085778781,15
1042,0,86,12685,31,2,0,2,15,1,3,38,1,0,0,0,0,0,12,0.021142882793913,15
1043,0,68,13652,20,2,0,1,6,23,2,58,2,0,0,0,0,0,12,0.0043117744610281,6
1044,0,90,11657,27,1,0,1,10,42,2,34,0,0,1,1,0,0,12,0.0181904086935979,10
1045,0,63,7664,16,6,1,1,6,23,3,15,2,0,0,0,0,0,14,0.0295503211991434,6
1046,0,105,12204,36,5,1,2,15,6,2,33,1,0,1,0,0,0,12,0.0164322517755187,15
1047,0,98,15214,29,5,1,2,15,18,3,40,0,0,2,0,0,0,12,0.0145011600928074,15
1048,0,103,15588,34,6,1,2,15,6,3,40,2,0,2,0,0,1,12,0.0084951456310679,15
1049,0,48,9706,10,5,1,0,6,23,3,15,2,0,0,0,0,0,12,0.0452342487883683,6
1050,0,60,7584,40,4,0,2,15,36,2,28,1,0,0,0,0,0,12,0.0071045888655951,15
1051,0,98,18741,33,4,0,2,15,6,3,42,2,0,2,0,0,0,16,0.0029486927462158,15
1052,0,81,11838,33,4,0,2,15,36,3,37,1,0,1,0,0,0,15,0.0145526057030481,15
1053,0,62,13684,22,4,0,2,6,23,2,49,2,0,1,0,0,0,12,0.0051861702127659,6
1054,0,98,18741,33,4,0,2,15,6,3,42,2,0,2,0,0,0,12,0.0119981541301338,15
1055,0,94,21537,24,4,0,1,3,43,7,28,1,0,0,0,0,0,12,0.0037343530606757,0
1056,0,62,13698,22,3,0,1,6,23,2,49,2,0,1,0,0,0,12,0.0197447365550343,6
1057,0,93,15525,32,2,0,2,15,18,3,33,2,0,1,0,0,0,12,0.0115473441108545,15
1058,0,93,12956,36,3,0,2,15,18,3,40,1,0,5,0,0,0,12,0.0206154765461607,15
1059,0,98,18509,26,2,0,2,15,6,3,35,2,0,1,0,0,0,12,0.0097176025565773,15
1060,0,80,7592,41,2,0,2,15,36,2,32,1,0,0,0,0,0,12,0.009651406438504,15
1061,0,93,15454,31,2,0,1,15,18,3,33,2,0,1,0,0,0,12,0.0139855504739179,15
1062,0,87,15049,40,1,0,2,15,6,3,34,2,0,2,0,0,0,12,0.0305810397553516,15
1063,0,97,21204,23,0,0,2,15,9,3,37,1,0,1,0,0,1,12,0.0147390585050383,15
1064,0,68,7681,16,6,1,1,6,23,3,15,2,0,0,0,0,0,14,0.0366881507188894,6
1065,0,89,22666,18,5,1,2,15,1,4,42,1,0,3,0,0,0,10,0.0306330837304288,15
1066,0,106,13273,37,5,1,2,15,6,3,34,2,0,1,2,0,0,12,0.0197106311595722,15
1067,0,59,9719,10,5,1,0,6,23,3,15,2,0,0,0,0,0,12,0.0462941314005143,6
1068,4,265,20223,58,4,0,2,15,9,41,58,0,0,1,0,0,0,12,0.0080708249746334,15
1069,0,91,13855,36,3,0,2,15,9,4,28,1,0,0,0,0,0,15,0.0067480811481724,15
1070,0,86,14068,31,2,0,2,15,9,3,35,0,0,3,0,0,0,15,0.0018959169093806,15
1071,0,87,14007,26,3,0,2,15,9,2,25,0,0,0,0,0,1,12,0.0070378963650425,15
1072,5,85,17655,24,3,0,2,15,9,3,32,1,0,0,0,0,0,16,0.0208458128668982,15
1073,0,96,15629,34,2,0,2,15,6,3,41,2,0,4,0,0,1,12,0.0078202110697745,15
1074,0,93,23424,19,2,0,1,15,9,3,30,0,0,0,0,0,0,12,0.0,15
1075,0,81,21931,30,1,0,2,15,6,3,34,2,0,3,0,0,0,12,0.0455223880597014,15
1076,0,85,15880,39,1,0,2,15,24,3,26,1,0,4,0,0,0,12,0.0074178735429176,15
1077,0,77,23435,26,2,0,2,9,34,4,26,1,0,3,0,0,0,10,0.0052614667844806,9
1078,0,88,18825,21,0,0,2,12,25,4,42,1,0,1,0,0,1,7,0.0069868995633187,0
1079,0,91,13855,36,0,0,2,15,9,4,28,1,0,0,0,0,0,10,0.0082303788843264,15
1080,0,81,21931,30,0,0,2,15,6,3,34,2,0,3,0,0,0,12,0.0054201319185546,15
1081,0,59,7502,15,6,1,2,6,23,3,15,2,0,0,0,0,0,14,0.0356012658227848,6
1082,0,86,14068,31,1,0,2,15,9,3,35,0,0,3,0,0,0,12,0.0100902985314438,15
1083,0,77,14243,25,5,1,2,15,1,2,39,1,0,1,0,0,1,12,0.017464557222108,15
1084,0,99,18474,34,5,1,1,15,6,3,33,0,0,2,1,0,1,12,0.0082429270368006,15
1085,0,65,20254,29,3,0,2,15,1,2,42,0,0,4,0,0,0,12,0.0047396017988095,15
1086,1,72,11515,27,3,0,2,15,31,2,36,1,0,1,0,0,0,12,0.0123796423658872,15
1087,0,93,21433,15,3,0,1,12,25,4,40,1,0,2,0,0,1,7,0.0113960113960113,0
1088,0,92,19931,29,3,0,2,15,6,3,33,0,0,2,0,0,1,12,0.0072962440925296,15
1089,0,79,12850,28,3,0,2,10,42,2,45,1,0,3,1,0,0,12,0.009075770191507,10
1090,0,72,7523,15,2,0,2,6,23,3,15,2,0,0,0,0,0,14,0.0452286282306163,6
1091,0,65,5930,16,1,0,2,10,42,0,18,0,0,0,0,0,0,12,0.1177777777777777,10
1092,1,75,12244,61,1,0,2,15,6,2,43,2,0,1,0,0,0,12,0.0036440197586849,15
1093,0,85,13426,34,1,0,2,15,12,3,32,0,0,1,0,0,0,12,0.0204550591426203,15
1094,0,78,13567,23,1,0,2,15,31,3,34,1,0,2,0,0,0,12,0.0104166666666666,15
1095,0,74,10138,28,1,0,2,15,28,2,37,0,0,0,0,0,0,12,0.0355049982764563,15
1096,0,66,13127,16,1,0,2,6,23,2,48,2,0,1,0,0,0,12,0.0172247485186716,6
1097,0,84,9020,31,1,0,2,15,24,3,29,3,0,1,1,0,0,12,0.0106878124461299,15
1098,0,160,8245,40,5,1,2,9,34,1,18,2,0,0,0,0,0,15,0.0032885486642712,9
1099,0,166,8932,35,6,1,2,9,34,1,0,2,0,0,0,0,0,12,0.0074622338166595,9
1100,0,84,10908,22,5,1,2,10,42,1,19,1,0,1,0,0,0,14,0.1611111111111111,10
1101,0,63,9521,10,5,1,0,15,31,3,15,2,0,0,0,0,0,12,0.0773480662983425,15
1102,0,131,16652,24,4,0,2,9,34,3,36,1,0,2,1,0,0,2,0.0164824383543724,9
1103,0,63,16652,24,4,0,2,15,18,3,36,1,0,2,1,0,0,12,0.0311760063141278,15
1104,0,156,8245,40,4,0,2,9,34,1,18,2,0,0,0,0,0,12,0.0044809953081343,9
1105,0,71,28232,21,3,0,2,15,18,4,37,0,0,6,0,0,0,12,0.020239570425444,15
1106,0,81,13002,45,3,0,2,15,31,3,32,0,0,4,0,0,0,12,0.0148442092886537,15
1107,0,71,15000,24,3,0,1,6,23,2,41,2,0,3,0,0,0,12,0.0243285939968404,6
1108,6,105,30425,18,2,0,1,3,43,1,23,1,0,0,0,0,0,12,0.0030614197334013,0
